id_department,department_name,terrain_area,old_antenna,new_antenna_type
1,Amazonas,625800,8,d
16,Guaviare,705000,2,d
32,Vichada,927400,16,d
25,Risaralda,1280200,18,a
13,Cordoba,1200200,8,c
2,Antioquia,929600,11,a
19,Magdalena,1930800,17,e
31,Vaupes,763200,13,d
14,Cundinamarca,254200,21,d
2,Antioquia,1379000,19,c
14,Cundinamarca,1355000,11,c
27,Santander,1012400,28,b
10,Cauca,1709800,9,b
4,Atlantico,644000,15,b
16,Guaviare,685200,28,c
28,Sucre,184400,4,a
2,Antioquia,1646200,17,c
17,Huila,1818000,5,d
7,Caldas,1801800,3,b
14,Cundinamarca,379800,23,c
31,Vaupes,1929400,13,b
2,Antioquia,414600,1,d
20,Meta,166800,5,d
20,Meta,1107600,8,e
1,Amazonas,1137400,2,d
1,Amazonas,1590400,7,a
29,Tolima,600,16,e
13,Cordoba,91800,21,e
12,Choco,1236800,12,c
18,La Guajira,1997000,5,c
16,Guaviare,70800,2,a
12,Choco,1492600,13,c
12,Choco,610000,11,a
28,Sucre,1501400,9,d
6,Boyaca,1343200,21,b
17,Huila,1240200,13,a
7,Caldas,1233400,30,a
23,Putumayo,1498000,2,e
32,Vichada,1000400,11,c
24,Quindio,1100000,26,a
24,Quindio,1414000,1,e
6,Boyaca,1145400,10,d
7,Caldas,334600,18,a
29,Tolima,820200,7,a
9,Casanare,1379800,17,d
24,Quindio,451000,23,b
31,Vaupes,961200,4,a
25,Risaralda,575600,12,b
28,Sucre,1365600,5,d
29,Tolima,608000,14,b
7,Caldas,825000,24,c
11,Cesar,1573200,3,b
23,Putumayo,1411200,17,b
31,Vaupes,1708800,0,b
5,Bolivar,1103600,22,e
18,La Guajira,1706800,29,b
18,La Guajira,640000,6,b
14,Cundinamarca,888800,25,c
14,Cundinamarca,1528800,30,e
30,Valle del Cauca,863400,29,a
26,San Andres y Providencia,1452400,23,d
18,La Guajira,90800,8,c
26,San Andres y Providencia,1955400,22,a
25,Risaralda,399800,21,d
21,Narino,1148400,28,b
32,Vichada,1066400,14,a
11,Cesar,1597600,7,c
1,Amazonas,95600,26,e
23,Putumayo,924800,6,a
12,Choco,1697400,12,c
21,Narino,591600,6,a
5,Bolivar,606000,11,a
18,La Guajira,1393400,21,a
30,Valle del Cauca,1496800,15,d
26,San Andres y Providencia,388200,27,d
18,La Guajira,349400,16,d
22,Norte de Santander,1052600,12,d
24,Quindio,1628000,10,b
29,Tolima,662600,27,b
20,Meta,1738800,7,a
19,Magdalena,659000,24,c
31,Vaupes,1498800,10,d
27,Santander,1088000,17,c
21,Narino,955400,2,b
5,Bolivar,1693000,2,a
28,Sucre,1344800,1,e
24,Quindio,1079000,28,a
6,Boyaca,1826200,8,e
20,Meta,295600,0,e
20,Meta,1829600,16,a
14,Cundinamarca,1704400,8,a
22,Norte de Santander,141200,30,a
29,Tolima,759000,1,e
16,Guaviare,743000,15,e
8,Caqueta,330800,30,a
17,Huila,798800,25,b
22,Norte de Santander,309400,16,c
14,Cundinamarca,1760200,26,b
11,Cesar,757200,16,b
22,Norte de Santander,337400,20,e
4,Atlantico,1946400,4,c
1,Amazonas,1596200,7,b
20,Meta,1618600,6,d
20,Meta,922200,19,d
10,Cauca,1409000,4,a
9,Casanare,695200,8,d
26,San Andres y Providencia,287200,24,a
16,Guaviare,1754200,12,b
19,Magdalena,778200,6,e
28,Sucre,616000,18,d
12,Choco,336000,17,b
1,Amazonas,1690600,20,a
23,Putumayo,384800,29,b
25,Risaralda,1695800,28,a
4,Atlantico,811800,29,d
1,Amazonas,1411400,30,b
5,Bolivar,1407400,9,e
2,Antioquia,641200,20,d
7,Caldas,930400,7,b
14,Cundinamarca,1670400,19,e
14,Cundinamarca,464200,8,e
26,San Andres y Providencia,723000,1,a
28,Sucre,771400,25,d
24,Quindio,837000,2,c
30,Valle del Cauca,1793200,16,a
9,Casanare,1459800,24,c
17,Huila,241800,15,b
5,Bolivar,74800,16,b
16,Guaviare,1699600,24,b
2,Antioquia,51200,1,e
27,Santander,776400,0,a
32,Vichada,505600,10,e
3,Arauca,500400,14,a
31,Vaupes,645000,18,a
13,Cordoba,1769600,24,a
8,Caqueta,1177000,5,d
23,Putumayo,1759200,5,e
14,Cundinamarca,1643800,16,a
4,Atlantico,1965600,26,a
20,Meta,1716200,13,c
26,San Andres y Providencia,1201200,6,a
17,Huila,1583800,23,b
1,Amazonas,940000,25,e
21,Narino,1156600,21,d
11,Cesar,613400,14,a
31,Vaupes,875600,30,c
32,Vichada,246400,13,d
26,San Andres y Providencia,1076200,7,c
8,Caqueta,1371200,6,d
25,Risaralda,48600,25,b
17,Huila,167800,10,d
16,Guaviare,940200,3,a
28,Sucre,209000,23,b
2,Antioquia,1300600,3,a
15,Guainia,1203800,23,c
11,Cesar,950600,23,c
11,Cesar,1586400,29,d
2,Antioquia,1032800,21,c
24,Quindio,484600,2,b
11,Cesar,534400,2,b
22,Norte de Santander,1088400,19,e
27,Santander,189600,1,a
22,Norte de Santander,1221000,13,b
8,Caqueta,1251800,4,e
1,Amazonas,398400,3,e
22,Norte de Santander,835000,4,a
11,Cesar,974200,7,c
5,Bolivar,1541600,12,a
1,Amazonas,1197000,23,b
26,San Andres y Providencia,851600,9,a
9,Casanare,663800,21,c
4,Atlantico,584200,19,c
23,Putumayo,1205200,0,d
14,Cundinamarca,421200,23,c
8,Caqueta,613600,24,b
24,Quindio,1860800,8,e
21,Narino,202200,25,b
16,Guaviare,863200,6,a
24,Quindio,1627000,5,b
16,Guaviare,480400,1,d
16,Guaviare,1557400,7,b
19,Magdalena,1697800,12,b
20,Meta,1706000,6,c
15,Guainia,1730200,11,d
29,Tolima,535400,10,a
26,San Andres y Providencia,1647400,14,d
12,Choco,1463200,10,e
13,Cordoba,1967600,9,b
24,Quindio,930800,1,e
24,Quindio,1687000,9,b
8,Caqueta,567800,6,a
24,Quindio,1985400,4,c
23,Putumayo,460600,29,b
31,Vaupes,1746000,26,d
3,Arauca,207000,7,b
20,Meta,1379000,8,e
2,Antioquia,901800,4,c
26,San Andres y Providencia,1536800,9,d
22,Norte de Santander,1596000,4,d
31,Vaupes,1730600,19,b
17,Huila,1227800,23,c
5,Bolivar,430200,5,b
11,Cesar,1811600,23,a
25,Risaralda,161000,14,d
32,Vichada,1404800,3,e
26,San Andres y Providencia,1883600,12,b
4,Atlantico,37600,1,c
1,Amazonas,870200,26,b
24,Quindio,641200,13,b
10,Cauca,1029200,11,b
9,Casanare,571800,9,d
15,Guainia,634000,15,b
2,Antioquia,1694400,1,a
8,Caqueta,822000,26,b
8,Caqueta,417800,0,a
18,La Guajira,1906200,24,d
26,San Andres y Providencia,399800,23,c
12,Choco,959000,20,e
3,Arauca,139000,22,a
18,La Guajira,1260800,25,b
2,Antioquia,1134400,6,e
13,Cordoba,1592000,13,e
8,Caqueta,1085200,10,d
18,La Guajira,132600,28,b
24,Quindio,1361400,0,b
9,Casanare,1986600,27,b
32,Vichada,962800,18,a
30,Valle del Cauca,1910400,26,e
14,Cundinamarca,164200,29,b
21,Narino,472000,25,c
13,Cordoba,1039000,6,c
28,Sucre,1930800,24,a
32,Vichada,407800,8,a
8,Caqueta,743600,10,e
11,Cesar,1298200,4,b
10,Cauca,421400,18,a
15,Guainia,1115200,5,c
27,Santander,1495200,7,b
25,Risaralda,1933600,23,a
32,Vichada,1886800,11,b
30,Valle del Cauca,1591800,9,c
23,Putumayo,225600,23,a
32,Vichada,1188400,18,c
16,Guaviare,1501600,22,e
10,Cauca,1661800,6,e
16,Guaviare,1887000,27,b
4,Atlantico,1527200,25,b
18,La Guajira,1520000,5,b
8,Caqueta,510000,23,e
27,Santander,1111000,18,e
10,Cauca,540400,25,b
12,Choco,1689000,14,b
6,Boyaca,807200,12,d
12,Choco,1102400,21,b
27,Santander,374600,13,e
23,Putumayo,1027400,21,a
16,Guaviare,360400,25,c
12,Choco,960800,27,b
21,Narino,913000,28,b
20,Meta,1861200,0,e
18,La Guajira,551200,2,c
1,Amazonas,989200,21,e
5,Bolivar,10800,21,c
14,Cundinamarca,217600,17,c
8,Caqueta,1710600,11,c
31,Vaupes,1304600,24,b
29,Tolima,1511200,16,c
2,Antioquia,593400,9,c
23,Putumayo,847200,19,b
20,Meta,994400,18,c
15,Guainia,94800,21,b
18,La Guajira,885200,13,a
2,Antioquia,1038000,12,c
24,Quindio,725800,22,b
12,Choco,1461600,19,b
3,Arauca,1238600,28,a
24,Quindio,529600,0,c
27,Santander,1937400,25,a
17,Huila,1977400,8,d
27,Santander,357200,8,d
27,Santander,454200,10,d
15,Guainia,343400,24,e
5,Bolivar,845200,14,d
31,Vaupes,456200,1,c
28,Sucre,830200,23,c
27,Santander,1820000,25,c
29,Tolima,1101600,20,d
23,Putumayo,1893200,27,e
22,Norte de Santander,771800,8,b
20,Meta,1258600,28,c
3,Arauca,1066400,23,a
16,Guaviare,148400,20,a
24,Quindio,238400,17,d
25,Risaralda,1330600,27,a
27,Santander,1732600,4,b
8,Caqueta,78800,13,c
28,Sucre,1793000,16,c
2,Antioquia,1721400,1,b
32,Vichada,1056400,26,c
26,San Andres y Providencia,773000,25,b
7,Caldas,1185000,6,c
9,Casanare,684200,11,b
25,Risaralda,1693400,6,e
19,Magdalena,210600,5,b
15,Guainia,1694200,0,b
31,Vaupes,1432200,19,d
31,Vaupes,192600,4,d
32,Vichada,834200,8,e
7,Caldas,1240200,0,c
14,Cundinamarca,276800,26,b
2,Antioquia,1364400,20,d
22,Norte de Santander,1314800,17,d
17,Huila,361600,8,d
20,Meta,26800,28,a
11,Cesar,1817800,3,a
20,Meta,46600,18,a
18,La Guajira,1199200,12,d
20,Meta,396800,9,b
14,Cundinamarca,694800,6,e
14,Cundinamarca,1285600,26,e
25,Risaralda,280400,17,a
31,Vaupes,1608800,23,d
31,Vaupes,319800,23,b
29,Tolima,1115000,25,a
26,San Andres y Providencia,1727200,28,d
27,Santander,593800,7,e
16,Guaviare,127800,2,a
18,La Guajira,1094600,1,e
21,Narino,157600,13,c
25,Risaralda,777000,20,c
8,Caqueta,1291400,28,c
15,Guainia,1942600,13,d
20,Meta,55400,11,e
10,Cauca,559200,5,a
20,Meta,763200,10,e
6,Boyaca,1319200,15,d
32,Vichada,974600,25,b
26,San Andres y Providencia,30200,16,b
23,Putumayo,1233600,22,d
15,Guainia,37800,14,c
30,Valle del Cauca,1080400,12,b
17,Huila,1417800,6,d
27,Santander,1830800,15,a
10,Cauca,1541600,6,e
19,Magdalena,1970000,18,e
1,Amazonas,416800,23,b
24,Quindio,399800,22,e
17,Huila,509200,23,e
20,Meta,1135400,25,b
27,Santander,265400,10,d
15,Guainia,792200,7,c
1,Amazonas,1199400,7,a
2,Antioquia,1519600,28,a
26,San Andres y Providencia,1804400,23,e
14,Cundinamarca,1244600,17,c
2,Antioquia,795200,13,a
29,Tolima,1542800,10,c
6,Boyaca,156400,19,a
9,Casanare,792000,19,b
25,Risaralda,1731000,9,e
28,Sucre,996800,23,a
10,Cauca,175600,4,b
23,Putumayo,1717000,5,c
27,Santander,1826600,26,d
23,Putumayo,750200,27,d
27,Santander,1508800,22,a
21,Narino,321200,3,e
29,Tolima,169400,27,e
2,Antioquia,591400,10,c
13,Cordoba,970800,29,e
5,Bolivar,928400,22,c
3,Arauca,1091200,0,c
8,Caqueta,490800,23,d
26,San Andres y Providencia,1057200,7,b
7,Caldas,1027600,6,a
27,Santander,162400,6,c
23,Putumayo,920400,21,d
4,Atlantico,134400,7,e
27,Santander,107000,6,c
23,Putumayo,1614800,8,b
15,Guainia,825000,10,c
16,Guaviare,1181600,5,c
30,Valle del Cauca,245400,26,a
16,Guaviare,1045600,4,c
17,Huila,1828400,6,d
20,Meta,1067800,25,d
26,San Andres y Providencia,1052800,17,e
28,Sucre,1453800,27,a
3,Arauca,546200,11,d
21,Narino,1092800,28,c
10,Cauca,1699000,18,d
24,Quindio,525600,8,c
9,Casanare,112600,30,c
18,La Guajira,629600,0,d
2,Antioquia,1464600,25,b
14,Cundinamarca,1031400,24,d
17,Huila,1806200,2,d
23,Putumayo,1803000,20,e
3,Arauca,139000,8,b
17,Huila,376400,26,c
16,Guaviare,1798800,19,e
21,Narino,632200,25,e
2,Antioquia,379000,4,e
21,Narino,1823800,16,e
19,Magdalena,37000,8,b
6,Boyaca,1279600,13,e
20,Meta,762600,0,d
25,Risaralda,1664800,27,d
14,Cundinamarca,842600,24,c
28,Sucre,1211000,5,e
12,Choco,1085000,14,d
1,Amazonas,848600,1,c
5,Bolivar,1948800,29,c
28,Sucre,982400,24,c
3,Arauca,1562400,30,a
1,Amazonas,490400,0,e
21,Narino,321200,22,b
32,Vichada,1721200,1,d
14,Cundinamarca,598200,9,e
3,Arauca,705600,17,a
19,Magdalena,69800,6,d
31,Vaupes,1674800,0,e
15,Guainia,1141200,4,c
20,Meta,1501000,24,d
21,Narino,474600,13,b
12,Choco,684400,20,a
25,Risaralda,906000,24,c
32,Vichada,1042200,10,a
27,Santander,549600,6,a
31,Vaupes,537600,8,c
14,Cundinamarca,1341200,2,a
18,La Guajira,1535400,3,b
23,Putumayo,934600,0,c
27,Santander,812800,30,b
4,Atlantico,514800,9,e
3,Arauca,999200,1,d
1,Amazonas,1733600,23,a
13,Cordoba,1000600,17,b
6,Boyaca,88000,12,c
13,Cordoba,47200,17,b
17,Huila,1780600,15,e
21,Narino,62200,8,d
9,Casanare,239000,28,b
25,Risaralda,602000,27,e
12,Choco,1074400,7,e
20,Meta,681200,26,e
26,San Andres y Providencia,1514200,2,d
12,Choco,562600,29,b
19,Magdalena,1587000,28,d
5,Bolivar,1382400,14,d
19,Magdalena,929400,27,d
9,Casanare,1722200,24,e
31,Vaupes,202400,6,d
30,Valle del Cauca,951400,28,c
12,Choco,1852000,28,d
11,Cesar,235600,26,d
10,Cauca,1373400,7,a
1,Amazonas,477800,29,a
4,Atlantico,947200,15,c
14,Cundinamarca,1490800,16,b
3,Arauca,1704000,8,c
23,Putumayo,1571200,0,c
2,Antioquia,1691200,11,a
13,Cordoba,1108200,1,e
15,Guainia,1235200,29,b
15,Guainia,994800,1,c
3,Arauca,689400,24,d
20,Meta,882600,1,d
21,Narino,921400,21,b
29,Tolima,1552800,2,d
10,Cauca,1272000,25,e
2,Antioquia,271400,0,c
2,Antioquia,1710600,16,e
19,Magdalena,441400,5,b
13,Cordoba,1427600,2,d
27,Santander,1642200,25,b
18,La Guajira,926800,26,b
29,Tolima,966000,14,d
9,Casanare,640000,18,c
9,Casanare,908200,19,a
17,Huila,1285000,7,c
2,Antioquia,149200,23,b
13,Cordoba,1462600,4,b
17,Huila,1304600,20,d
27,Santander,942400,22,d
16,Guaviare,16000,27,d
19,Magdalena,1551200,19,a
28,Sucre,713800,12,d
7,Caldas,1445000,4,c
21,Narino,622000,25,c
4,Atlantico,1675000,23,e
14,Cundinamarca,1507200,4,e
3,Arauca,271800,18,e
31,Vaupes,1894400,5,e
11,Cesar,1933000,20,e
19,Magdalena,1514200,21,d
10,Cauca,489800,3,d
10,Cauca,1163400,1,c
6,Boyaca,579200,7,d
3,Arauca,251800,6,c
22,Norte de Santander,1578000,30,d
28,Sucre,605000,7,b
22,Norte de Santander,1687000,24,a
19,Magdalena,801000,3,b
9,Casanare,591400,8,c
1,Amazonas,185600,9,b
29,Tolima,292200,20,a
19,Magdalena,1312000,13,e
8,Caqueta,767800,29,b
12,Choco,977400,13,e
13,Cordoba,977600,24,d
21,Narino,1324800,6,c
16,Guaviare,639200,27,c
16,Guaviare,394200,23,e
4,Atlantico,739600,30,b
13,Cordoba,1335000,0,a
11,Cesar,1862600,23,d
29,Tolima,1452800,21,c
23,Putumayo,370400,11,e
25,Risaralda,905000,13,c
19,Magdalena,1014400,10,c
23,Putumayo,1041200,20,a
14,Cundinamarca,380200,30,c
10,Cauca,998600,1,c
28,Sucre,1328600,0,c
16,Guaviare,486400,6,a
15,Guainia,1410000,5,a
8,Caqueta,102200,19,e
8,Caqueta,1359400,17,d
12,Choco,718800,26,c
9,Casanare,832800,8,c
4,Atlantico,1588400,18,c
30,Valle del Cauca,259800,4,e
22,Norte de Santander,66200,0,e
31,Vaupes,1187000,20,d
19,Magdalena,83200,9,d
8,Caqueta,991000,0,a
21,Narino,203600,27,e
16,Guaviare,381000,21,d
3,Arauca,928400,24,a
26,San Andres y Providencia,593800,15,b
31,Vaupes,1434400,4,d
31,Vaupes,1322200,17,b
12,Choco,1185400,26,c
15,Guainia,732400,24,c
4,Atlantico,1992000,12,c
12,Choco,1016200,16,c
32,Vichada,1662400,29,d
18,La Guajira,1147000,10,d
20,Meta,51000,10,a
14,Cundinamarca,960200,27,e
29,Tolima,1793800,28,a
17,Huila,1243200,22,b
3,Arauca,1273800,23,e
19,Magdalena,1114200,10,b
2,Antioquia,1927000,7,b
7,Caldas,1275800,28,e
6,Boyaca,1108800,17,e
11,Cesar,1578400,24,d
28,Sucre,764600,25,d
14,Cundinamarca,191000,0,c
26,San Andres y Providencia,1385800,5,b
18,La Guajira,1391800,29,b
14,Cundinamarca,701800,27,d
5,Bolivar,1504800,27,d
8,Caqueta,836800,24,e
12,Choco,125600,1,d
1,Amazonas,1166800,12,d
25,Risaralda,327800,8,e
26,San Andres y Providencia,1675600,3,c
7,Caldas,110600,20,d
16,Guaviare,257200,30,d
10,Cauca,758000,12,d
8,Caqueta,1255800,16,b
7,Caldas,1890400,18,c
14,Cundinamarca,1911000,5,a
3,Arauca,1341000,13,a
2,Antioquia,329000,4,a
21,Narino,1644800,28,a
21,Narino,1619600,9,b
31,Vaupes,760800,12,b
22,Norte de Santander,1411400,15,e
27,Santander,820800,0,b
29,Tolima,21400,16,d
24,Quindio,399600,4,a
32,Vichada,1199800,20,b
19,Magdalena,1950600,19,e
14,Cundinamarca,988200,29,c
32,Vichada,1706600,0,a
1,Amazonas,1748000,25,b
17,Huila,1266400,29,d
25,Risaralda,622000,1,e
29,Tolima,846400,15,e
8,Caqueta,1198200,24,c
4,Atlantico,515000,21,d
21,Narino,1679200,21,c
10,Cauca,1375200,6,e
18,La Guajira,126200,2,d
19,Magdalena,142400,13,a
26,San Andres y Providencia,162200,6,c
2,Antioquia,1165400,29,d
14,Cundinamarca,1687400,15,c
13,Cordoba,1196400,14,b
21,Narino,202200,22,a
15,Guainia,752200,5,d
15,Guainia,471400,24,a
22,Norte de Santander,1000800,19,d
31,Vaupes,1342800,14,a
20,Meta,1931600,5,d
9,Casanare,801000,24,a
9,Casanare,902200,19,d
31,Vaupes,1663400,12,e
10,Cauca,683600,10,d
3,Arauca,520000,15,c
19,Magdalena,1483400,17,a
28,Sucre,867600,8,e
30,Valle del Cauca,214600,16,a
5,Bolivar,1048000,13,c
24,Quindio,266200,16,e
15,Guainia,1005800,16,d
1,Amazonas,489000,22,b
17,Huila,1125600,18,a
25,Risaralda,129000,7,c
10,Cauca,999400,23,b
3,Arauca,921600,10,b
6,Boyaca,1801000,28,c
19,Magdalena,821800,9,d
9,Casanare,1382800,22,b
2,Antioquia,1256600,1,c
18,La Guajira,1018400,23,e
14,Cundinamarca,692400,14,b
30,Valle del Cauca,1084400,0,b
21,Narino,1156600,4,a
4,Atlantico,553600,15,c
31,Vaupes,418600,0,c
30,Valle del Cauca,285800,29,a
16,Guaviare,882000,12,e
27,Santander,1614000,30,b
24,Quindio,1324000,15,e
28,Sucre,849800,5,b
22,Norte de Santander,916800,5,d
4,Atlantico,1130200,14,e
6,Boyaca,455200,13,d
30,Valle del Cauca,1969000,19,d
21,Narino,134000,0,c
31,Vaupes,46600,27,e
28,Sucre,610800,10,d
27,Santander,98800,19,d
22,Norte de Santander,932800,25,c
3,Arauca,1917200,29,e
4,Atlantico,504200,8,c
1,Amazonas,1685600,2,b
19,Magdalena,950400,29,d
1,Amazonas,1412200,2,a
9,Casanare,1217200,0,e
15,Guainia,207400,21,d
13,Cordoba,1756600,5,b
21,Narino,158800,19,a
9,Casanare,323200,14,a
17,Huila,178600,4,d
8,Caqueta,1685600,25,a
20,Meta,372000,3,e
26,San Andres y Providencia,1866800,25,c
27,Santander,1863000,13,a
24,Quindio,368800,2,d
9,Casanare,847200,10,c
25,Risaralda,1174000,8,e
25,Risaralda,996200,27,b
18,La Guajira,1215000,2,e
10,Cauca,1251800,25,b
5,Bolivar,646400,26,a
26,San Andres y Providencia,879200,15,b
10,Cauca,1103800,17,e
7,Caldas,127200,6,a
18,La Guajira,1844600,21,b
19,Magdalena,867200,22,d
24,Quindio,597200,13,d
32,Vichada,1678600,8,a
27,Santander,887400,20,d
2,Antioquia,818800,16,b
4,Atlantico,1622400,24,b
15,Guainia,866200,9,e
11,Cesar,168400,21,c
16,Guaviare,957000,1,d
20,Meta,1695400,19,e
9,Casanare,1527400,4,b
5,Bolivar,1831000,21,b
5,Bolivar,482800,10,d
10,Cauca,1161800,10,d
20,Meta,1184400,27,d
25,Risaralda,13000,20,b
11,Cesar,1644200,14,c
19,Magdalena,1362800,4,c
31,Vaupes,423200,10,e
27,Santander,562200,12,c
13,Cordoba,662000,27,e
22,Norte de Santander,1428600,10,b
12,Choco,955600,8,d
4,Atlantico,1140000,9,d
26,San Andres y Providencia,1782000,8,b
11,Cesar,1566800,28,d
27,Santander,514200,12,b
13,Cordoba,789400,22,b
11,Cesar,1491400,1,a
11,Cesar,489400,24,b
30,Valle del Cauca,421000,8,a
31,Vaupes,340000,9,e
12,Choco,646200,0,a
15,Guainia,93600,6,d
6,Boyaca,585600,25,a
32,Vichada,444200,30,e
26,San Andres y Providencia,1847600,15,a
27,Santander,342800,8,c
23,Putumayo,830600,5,e
14,Cundinamarca,817000,27,c
28,Sucre,780400,20,d
26,San Andres y Providencia,1318400,30,b
12,Choco,177800,1,d
21,Narino,383400,11,c
12,Choco,6600,12,b
29,Tolima,198000,16,a
5,Bolivar,1167600,25,d
11,Cesar,1241800,6,a
28,Sucre,1534600,26,e
13,Cordoba,962000,6,e
26,San Andres y Providencia,550400,11,d
5,Bolivar,378200,16,d
8,Caqueta,208600,10,b
6,Boyaca,1951200,12,d
15,Guainia,1329400,5,b
6,Boyaca,924800,9,a
22,Norte de Santander,148000,29,a
32,Vichada,894600,28,a
30,Valle del Cauca,673600,19,a
32,Vichada,369400,23,d
19,Magdalena,1795200,27,b
29,Tolima,152600,5,d
5,Bolivar,1248000,22,b
26,San Andres y Providencia,133800,11,d
13,Cordoba,410800,25,c
13,Cordoba,1067000,23,d
1,Amazonas,1794200,28,c
8,Caqueta,833600,5,e
25,Risaralda,1997400,0,e
8,Caqueta,392600,12,b
19,Magdalena,353800,28,a
26,San Andres y Providencia,309600,30,b
12,Choco,965400,25,d
6,Boyaca,109400,26,b
32,Vichada,727600,30,a
14,Cundinamarca,758200,6,d
32,Vichada,1208400,9,a
12,Choco,826800,6,e
27,Santander,290000,29,d
25,Risaralda,884400,21,a
32,Vichada,1410600,9,b
7,Caldas,1714000,5,b
25,Risaralda,1398000,19,d
6,Boyaca,760800,30,a
11,Cesar,1531800,23,b
2,Antioquia,637600,19,c
10,Cauca,5800,18,e
21,Narino,48000,20,c
19,Magdalena,146200,16,b
16,Guaviare,1161600,17,a
20,Meta,1314600,3,e
18,La Guajira,1208200,9,a
10,Cauca,807000,16,d
29,Tolima,866000,5,a
7,Caldas,977400,27,b
30,Valle del Cauca,1549800,5,c
20,Meta,1559200,21,e
13,Cordoba,942800,30,c
21,Narino,807400,29,b
12,Choco,251400,21,e
11,Cesar,1086600,9,e
21,Narino,784400,11,c
6,Boyaca,1258200,11,d
13,Cordoba,630000,29,b
10,Cauca,89600,9,c
23,Putumayo,1209200,30,c
7,Caldas,256600,5,a
19,Magdalena,1118400,11,c
3,Arauca,152600,20,e
7,Caldas,1425800,25,a
18,La Guajira,1242000,10,e
28,Sucre,1234000,21,c
19,Magdalena,1757200,7,e
8,Caqueta,1352400,28,b
1,Amazonas,1674800,30,d
20,Meta,850600,22,d
12,Choco,1439800,20,e
5,Bolivar,1881800,23,c
15,Guainia,1674200,21,d
20,Meta,1146400,8,b
29,Tolima,67800,1,c
8,Caqueta,580400,1,e
22,Norte de Santander,734200,23,d
14,Cundinamarca,46600,20,e
9,Casanare,598800,8,a
9,Casanare,1866200,20,a
24,Quindio,1511200,15,a
9,Casanare,961000,20,a
28,Sucre,1397800,6,a
32,Vichada,916400,1,c
26,San Andres y Providencia,132400,14,c
17,Huila,10800,27,d
22,Norte de Santander,1705400,25,c
31,Vaupes,725200,6,a
27,Santander,24000,7,c
4,Atlantico,1148000,6,d
2,Antioquia,1335800,2,a
16,Guaviare,348600,2,e
31,Vaupes,280400,15,e
2,Antioquia,176600,27,a
3,Arauca,512000,23,d
18,La Guajira,27000,11,d
3,Arauca,1386600,6,a
16,Guaviare,397800,30,e
17,Huila,777800,23,d
4,Atlantico,1429400,25,c
25,Risaralda,1648400,13,a
17,Huila,1599400,4,a
3,Arauca,1577600,12,d
1,Amazonas,499400,3,a
16,Guaviare,1254800,21,b
13,Cordoba,44600,17,a
4,Atlantico,1231600,12,d
20,Meta,40400,6,e
18,La Guajira,1143600,28,c
12,Choco,1185800,20,e
3,Arauca,382200,18,d
7,Caldas,823600,21,a
10,Cauca,820600,9,c
19,Magdalena,1466800,7,b
19,Magdalena,331400,19,d
2,Antioquia,868600,0,d
9,Casanare,1698600,27,a
31,Vaupes,1083800,4,c
5,Bolivar,1146800,28,e
20,Meta,1304000,17,d
7,Caldas,1975400,0,e
10,Cauca,36200,0,c
18,La Guajira,1043400,30,c
26,San Andres y Providencia,963000,15,a
16,Guaviare,976800,26,d
32,Vichada,684800,14,e
18,La Guajira,1653400,29,d
24,Quindio,1935800,7,b
10,Cauca,1997200,13,d
21,Narino,1296800,14,a
7,Caldas,1631200,10,e
6,Boyaca,1595200,14,a
8,Caqueta,1386600,22,b
12,Choco,1687200,10,c
31,Vaupes,1991400,6,b
24,Quindio,531000,0,e
24,Quindio,1657000,0,d
30,Valle del Cauca,1731600,3,b
11,Cesar,227000,26,a
25,Risaralda,1878600,26,b
30,Valle del Cauca,740600,4,c
30,Valle del Cauca,1206800,16,c
32,Vichada,510600,22,c
32,Vichada,1638800,16,c
2,Antioquia,1079000,28,c
23,Putumayo,142000,20,c
19,Magdalena,932600,7,d
13,Cordoba,520200,5,a
28,Sucre,133200,27,b
21,Narino,539200,16,a
4,Atlantico,1752400,14,e
24,Quindio,740000,18,b
14,Cundinamarca,1552000,4,c
3,Arauca,1282400,4,c
14,Cundinamarca,1857400,14,a
1,Amazonas,1403200,29,b
28,Sucre,1458600,18,b
2,Antioquia,1293800,24,c
24,Quindio,941800,13,c
21,Narino,746000,1,d
14,Cundinamarca,175800,8,a
2,Antioquia,668800,24,e
11,Cesar,1238000,10,c
18,La Guajira,477600,2,b
4,Atlantico,173600,2,d
2,Antioquia,285400,6,a
32,Vichada,1825400,14,a
2,Antioquia,56000,7,a
15,Guainia,936800,8,e
16,Guaviare,1292200,12,a
14,Cundinamarca,627000,30,a
3,Arauca,1181200,13,c
11,Cesar,675200,14,c
31,Vaupes,46200,26,c
31,Vaupes,880000,9,e
24,Quindio,248200,3,e
32,Vichada,1692000,30,a
22,Norte de Santander,396600,12,b
8,Caqueta,647000,24,a
11,Cesar,472400,6,c
11,Cesar,835200,14,a
20,Meta,1147200,9,b
16,Guaviare,513200,15,b
28,Sucre,606800,2,e
29,Tolima,1593600,10,c
18,La Guajira,5600,30,e
15,Guainia,315800,10,e
13,Cordoba,1866400,6,a
29,Tolima,1713000,10,c
20,Meta,394400,17,c
25,Risaralda,329200,17,b
16,Guaviare,1461000,3,a
16,Guaviare,470800,24,b
8,Caqueta,363800,29,e
9,Casanare,1354800,14,c
9,Casanare,375200,27,c
18,La Guajira,661600,22,e
12,Choco,1144000,10,d
15,Guainia,1168800,24,a
